"year","player","team","age","gp","w","l","min","pct_pts_2pt","pct_pts_mr","pct_pts_3pt","pct_pts_fstbrk","pct_pts_ft","pct_pts_off_tos","pct_pts_inthept","pct_2ptgfm_asstd","pct_2ptgfm_unasstd","pct_3ptgfm_asstd","pct_3ptgfm_unasstd","pct_fgm_asstd","pct_fgm_unasstd","total_min","player_win_ratio","shot_assisted_ratio"
"2015","Ray McCallum","SAC",24,68,22,46,21.1,68.4,18.3,20.3,20.7,11.3,21.9,50.1,35.5,64.5,79.4,20.6,42.7,57.3,1434.8,0.323529411764706,0.75
"2015","Reggie Jackson","DET",25,77,37,40,29.5,64.5,16.1,19.3,11.1,16.2,14.1,48.3,13.1,86.9,50,50,19.2,80.8,2271.5,0.480519480519481,0.24
"2015","Richard Jefferson","DAL",35,74,46,28,16.8,36.1,6,45.8,21.1,18.1,16.4,30.1,57.7,42.3,92.4,7.6,73.6,26.4,1243.2,0.621621621621622,2.79
"2015","Robert Covington","PHI",24,70,18,52,27.9,28,3.2,53.1,23.2,18.9,17,24.8,57.6,42.4,91.6,8.4,76.6,23.4,1953,0.257142857142857,3.27
"2015","Robert Sacre","LAL",26,67,19,48,16.9,82.1,42.3,0,3.3,17.9,12.4,39.7,68.3,31.7,0,0,68.3,31.7,1132.3,0.283582089552239,2.15
"2015","Robin Lopez","POR",27,59,38,21,27.8,82.7,8.5,0,3.5,17.3,7.4,74.2,70.5,29.5,0,0,70.5,29.5,1640.2,0.644067796610169,2.39
"2015","Rodney Hood","UTA",22,50,27,23,21.3,43,13.9,43,10.9,14.1,12.9,29.1,32.3,67.7,85.5,14.5,53.5,46.5,1065,0.54,1.15
"2015","Rodney Stuckey","IND",29,71,34,37,26.4,61.8,23,18.4,18,19.8,13.3,38.8,39,61,80,20,45.8,54.2,1874.4,0.47887323943662,0.85
"2015","Ronnie Price","LAL",32,43,13,30,22.8,41.6,12.7,42.1,17.6,16.3,22.6,29,26.1,73.9,87.1,12.9,50.6,49.4,980.4,0.302325581395349,1.02
"2015","Roy Hibbert","IND",28,76,34,42,25.3,79.1,27.9,0,2.4,20.9,9.5,51.1,60.3,39.7,0,0,60.3,39.7,1922.8,0.447368421052632,1.52
"2015","Rudy Gay","SAC",28,68,25,43,35.4,59.9,21.2,16.6,11.3,23.5,16.8,38.7,31.2,68.8,73.4,26.6,37.8,62.2,2407.2,0.367647058823529,0.61
"2015","Rudy Gobert","UTA",23,82,38,44,26.3,75.2,0,0,9.2,24.8,14.1,75.2,59.7,40.3,0,0,59.7,40.3,2156.6,0.463414634146341,1.48
"2015","Russell Westbrook","OKC",26,67,40,27,34.4,57.4,17.4,13.7,29.2,29,15.6,40,18.5,81.5,51.2,48.8,23,77,2304.8,0.597014925373134,0.3
"2015","Ryan Anderson","NOP",27,61,33,28,27.5,40.6,12.5,43.9,4.8,15.5,12.5,28.1,37.9,62.1,94.3,5.7,61.5,38.5,1677.5,0.540983606557377,1.6
"2015","Ryan Kelly","LAL",24,52,11,41,23.7,35.5,9.6,40.7,6.3,23.8,10.5,25.9,67.8,32.2,97.8,2.2,80.8,19.2,1232.4,0.211538461538462,4.21
"2015","Serge Ibaka","OKC",25,64,35,29,33.1,64.8,30.1,25.2,8.9,10,12.6,34.7,74.1,25.9,98.7,1.3,79.1,20.9,2118.4,0.546875,3.78
"2015","Shabazz Muhammad","MIN",22,38,6,32,22.8,68,11.3,11.7,15.6,20.3,18.2,56.6,63.8,36.2,95,5,67,33,866.4,0.157894736842105,2.03
"2015","Shabazz Napier","MIA",23,51,24,27,19.8,33.7,18.4,49.4,11.5,16.9,15.3,15.3,18.2,81.8,79.1,20.9,48.3,51.7,1009.8,0.470588235294118,0.93
"2015","Shane Larkin","NYK",22,76,16,60,24.5,64.7,22.1,22.3,13.2,13,15.3,42.6,47.4,52.6,80,20,53.5,46.5,1862,0.210526315789474,1.15
"2015","Shaun Livingston","GSW",29,78,64,14,18.8,85.9,31.2,0,8.9,14.1,14.1,54.7,46,54,0,0,46,54,1466.4,0.82051282051282,0.85
"2015","Shawn Marion","CLE",37,57,36,21,19.3,77.5,2.9,13,14.1,9.4,14.1,74.6,76.6,23.4,100,0,79,21,1100.1,0.631578947368421,3.76
"2015","Shawne Williams","DET",29,63,26,37,17.2,33.4,16.4,56.3,9.1,10.3,12,17,63.2,36.8,98.4,1.6,81.8,18.2,1083.6,0.412698412698413,4.49
"2015","Solomon Hill","IND",24,82,38,44,29,50.2,9.1,28,10.4,21.8,15,41.2,35,65,97.1,2.9,51.8,48.2,2378,0.463414634146341,1.07
"2015","Spencer Hawes","LAC",27,73,52,21,17.5,50.8,14.1,38.8,6.4,10.4,12.5,36.7,75.9,24.1,100,0,84,16,1277.5,0.712328767123288,5.25
"2015","Stephen Curry","GSW",27,80,67,13,32.7,38.6,12.3,45.2,25.8,16.2,18.7,26.3,33.2,66.8,58.7,41.3,44.4,55.6,2616,0.8375,0.8
"2015","Steve Blake","POR",35,81,51,30,18.9,25.7,17.1,66,7.1,8.3,10.9,8.6,33.3,66.7,75.3,24.7,59.8,40.2,1530.9,0.62962962962963,1.49
"2015","Steven Adams","OKC",21,70,37,33,25.3,80.8,1.1,0,6.1,19.2,10.2,79.7,65,35,0,0,65,35,1771,0.528571428571429,1.86
"2015","Taj Gibson","CHI",30,62,38,24,27.3,79.4,14.1,0,4.1,20.6,12.7,65.3,71.7,28.3,0,0,71.7,28.3,1692.6,0.612903225806452,2.53
"2015","Tarik Black","LAL",23,63,25,38,19,82.8,1.6,0,5.8,17.2,14.2,81.3,64.3,35.7,0,0,64.3,35.7,1197,0.396825396825397,1.8
"2015","Tayshaun Prince","DET",35,58,27,31,24.1,67.3,35,21.4,14.1,11.3,19.4,32.3,59.6,40.4,96.8,3.2,66.1,33.9,1397.8,0.46551724137931,1.95
"2015","Terrence Jones","HOU",23,33,24,9,27,75.1,2.1,10.1,14.8,14.8,17.9,73.1,60,40,100,0,63.3,36.7,891,0.727272727272727,1.72
"2015","Terrence Ross","TOR",24,82,49,33,25.5,40.6,18.1,53.9,13,5.5,16.5,22.6,57.9,42.1,93.1,6.9,74.4,25.6,2091,0.597560975609756,2.91
"2015","Thabo Sefolosha","ATL",31,52,43,9,18.8,56.8,5,27,19.4,16.2,28.4,51.8,68.4,31.6,96,4,75,25,977.6,0.826923076923077,3
"2015","Thaddeus Young","BKN",27,76,25,51,32,77.1,12,10.6,13.3,12.2,19.6,65.2,55.7,44.3,92.1,7.9,58.8,41.2,2432,0.328947368421053,1.43
"2015","Tiago Splitter","SAS",30,52,34,18,19.8,79,1.9,0,7.7,21,17.1,77.1,69.2,30.8,0,0,69.2,30.8,1029.6,0.653846153846154,2.25
"2015","Tim Duncan","SAS",39,77,53,24,28.9,77.9,17.6,0.6,4.4,21.5,13.2,60.4,73.9,26.1,100,0,74,26,2225.3,0.688311688311688,2.85
"2015","Tim Hardaway Jr.","NYK",23,70,16,54,24,39.3,13.4,45.1,20.4,15.5,16.2,25.9,51.9,48.1,89.3,10.7,68.1,31.9,1680,0.228571428571429,2.13
"2015","Timofey Mozgov","CLE",28,81,49,32,25.3,79.5,9.4,0.8,8,19.7,12.6,70.1,75.6,24.4,100,0,75.8,24.2,2049.3,0.604938271604938,3.13
"2015","Tobias Harris","ORL",22,68,20,48,34.8,61,14.6,22.4,11.6,16.6,18,46.4,55.8,44.2,96.6,3.4,63.8,36.2,2366.4,0.294117647058824,1.76
"2015","Tony Allen","MEM",33,63,46,17,26.2,79.8,4.5,5.6,29.3,14.7,25.6,75.3,59.5,40.5,100,0,61.3,38.7,1650.6,0.73015873015873,1.58
"2015","Tony Parker","SAS",33,68,48,20,28.7,75,28.3,11.7,12.3,13.3,14.1,46.7,24.3,75.7,94.7,5.3,30.9,69.1,1951.6,0.705882352941177,0.45
"2015","Tony Snell","CHI",23,72,43,29,19.6,39.5,7.8,50.3,9,10.1,18.6,31.7,53.5,46.5,93.2,6.8,71.7,28.3,1411.2,0.597222222222222,2.53
"2015","Tony Wroten","PHI",22,30,4,26,29.8,54.4,0,21.9,28,23.7,24.7,54.4,37,63,70.3,29.7,44,56,894,0.133333333333333,0.79
"2015","Trevor Ariza","HOU",29,82,56,26,35.7,32.8,5.9,55.5,25.2,11.6,23,26.9,58.1,41.9,93.3,6.7,76.8,23.2,2927.4,0.682926829268293,3.31
"2015","Trevor Booker","UTA",27,79,37,42,19.8,69.5,13.4,15.3,12.9,15.2,16.4,56.1,56.9,43.1,93.1,6.9,61.5,38.5,1564.2,0.468354430379747,1.6
"2015","Trey Burke","UTA",22,76,35,41,30.1,50.6,24.7,38.2,10.9,11.2,15.2,25.9,21.1,78.9,89.5,10.5,44.1,55.9,2287.6,0.460526315789474,0.79
"2015","Tristan Thompson","CLE",24,82,53,29,26.8,77.1,3.8,0,9.1,22.9,14.3,73.3,71.5,28.5,0,0,71.5,28.5,2197.6,0.646341463414634,2.51
"2015","Ty Lawson","DEN",27,75,29,46,35.5,58.4,22.2,18.4,18.5,23.2,16.8,36.2,14.7,85.3,61.4,38.6,22.8,77.2,2662.5,0.386666666666667,0.3
"2015","Tyler Hansbrough","TOR",29,74,45,29,14.3,63,3,1.1,7.4,35.9,18.1,60,76.5,23.5,100,0,76.7,23.3,1058.2,0.608108108108108,3.29
"2015","Tyler Zeller","BOS",25,82,40,42,21.1,81.6,16.3,0,10.8,18.4,14.4,65.3,79.1,20.9,0,0,79.1,20.9,1730.2,0.48780487804878,3.78
"2015","Tyreke Evans","NOP",25,79,43,36,34,68.8,8.8,15.8,20.8,15.4,17.3,60,25.2,74.8,69.6,30.4,31.1,68.9,2686,0.544303797468354,0.45
"2015","Tyson Chandler","DAL",32,75,47,28,30.5,76,4.7,0,13,24,16,71.3,72.7,27.3,0,0,72.7,27.3,2287.5,0.626666666666667,2.66
"2015","Udonis Haslem","MIA",35,62,31,31,16,80.5,23.8,2.3,8,17.2,14.2,56.7,69.5,30.5,100,0,70.1,29.9,992,0.5,2.34
"2015","Victor Oladipo","ORL",23,72,22,50,35.7,60.2,13.2,19.5,17.5,20.3,18.6,47.1,31.6,68.4,72.6,27.4,38.9,61.1,2570.4,0.305555555555556,0.64
"2015","Vince Carter","MEM",38,66,45,21,16.5,34.4,15.1,53.9,7.3,11.7,16.1,19.3,24.2,75.8,92.8,7.2,59.3,40.7,1089,0.681818181818182,1.46
"2015","Wayne Ellington","LAL",27,65,18,47,25.8,50.5,27.1,41.5,14.2,8,15.7,23.4,57.9,42.1,68.9,31.1,61.8,38.2,1677,0.276923076923077,1.62
"2015","Wesley Johnson","LAL",27,76,20,56,29.5,51.8,25.8,36.3,13.7,12,15.7,26,65.1,34.9,92.3,7.7,73.8,26.2,2242,0.263157894736842,2.82
"2015","Wesley Matthews","POR",28,60,41,19,33.7,34.3,10.7,54.3,12.1,11.4,14.1,23.6,45.1,54.9,87.3,12.7,66.8,33.2,2022,0.683333333333333,2.01
"2015","Will Barton","DEN",24,58,30,28,17,64,10.6,17.4,31.5,18.6,26.4,53.4,47.2,52.8,69.6,30.4,50.7,49.3,986,0.517241379310345,1.03
"2015","Willie Green","ORL",33,52,15,37,18.3,49.7,20.3,41.2,19,9.2,19.6,29.4,40.8,59.2,83.3,16.7,55.9,44.1,951.6,0.288461538461538,1.27
"2015","Wilson Chandler","DEN",28,78,28,50,31.7,51.4,6.6,38.4,16.7,10.1,14.9,44.8,45.2,54.8,93.5,6.5,61.2,38.8,2472.6,0.358974358974359,1.58
"2015","Zach LaVine","MIN",20,77,15,62,24.7,58.9,21.6,22,28.3,19.2,19.4,37.3,34.9,65.1,78.9,21.1,43.7,56.3,1901.9,0.194805194805195,0.78
"2015","Zach Randolph","MEM",33,71,51,20,32.4,78.2,17.5,1.8,5.9,19.9,14.5,60.7,47.7,52.3,85.7,14.3,48.2,51.8,2300.4,0.71830985915493,0.93
"2015","Zaza Pachulia","MIL",31,73,34,39,23.7,79.2,26.4,0,7.1,20.8,18,52.8,74.2,25.8,0,0,74.2,25.8,1730.1,0.465753424657534,2.88
"2014","Aaron Brooks","DEN",29,72,42,30,21.6,42.5,9.9,44.7,10.9,12.9,13.8,32.6,13.9,86.1,69.8,30.2,36.9,63.1,1555.2,0.583333333333333,0.58
"2014","Al Horford","ATL",28,29,16,13,33,87,32.7,2.2,11.2,10.8,15.8,54.3,70.9,29.1,100,0,71.4,28.6,957,0.551724137931034,2.5
"2014","Al Jefferson","CHA",29,73,38,35,35,87.5,25.7,0.6,1.7,12,14,61.7,61.1,38.9,100,0,61.3,38.7,2555,0.520547945205479,1.58
"2014","Al-Farouq Aminu","NOP",23,80,33,47,25.6,77.3,15,6.8,19.9,15.9,19.1,62.2,67.4,32.6,100,0,69.2,30.8,2048,0.4125,2.25
"2014","Alan Anderson","BKN",31,78,43,35,22.7,39,13.5,44.7,11.5,16.3,15.4,25.5,43.6,56.4,89.3,10.7,63.4,36.6,1770.6,0.551282051282051,1.73
"2014","Alec Burks","UTA",22,78,24,54,28.1,60.6,15.1,13.8,16.4,25.6,15.5,45.5,32.7,67.3,82,18,39.2,60.8,2191.8,0.307692307692308,0.64
"2014","Alexis Ajinca","NOP",26,56,22,34,17,82.9,20.1,0,1.8,17.1,15.2,62.8,70.6,29.4,0,0,70.6,29.4,952,0.392857142857143,2.4
"2014","Alonzo Gee","CLE",27,65,29,36,15.7,61.2,8.5,22.1,22.1,16.7,17.8,52.7,63.3,36.7,94.7,5.3,69.4,30.6,1020.5,0.446153846153846,2.27
"2014","Amar'e Stoudemire","NYK",31,65,26,39,22.6,80.6,21.2,0,2.8,19.4,14.5,59.3,62.1,37.9,0,0,62.1,37.9,1469,0.4,1.64
"2014","Amir Johnson","TOR",27,77,43,34,28.8,81.1,10.3,7.5,7.9,11.4,17.3,70.8,71,29,95,5,72.4,27.6,2217.6,0.558441558441558,2.62
"2014","Anderson Varejao","CLE",31,65,25,40,27.7,83.2,27.5,0,5.9,16.8,12.3,55.7,68.3,31.7,0,0,68.3,31.7,1800.5,0.384615384615385,2.15
"2014","Andray Blatche","BKN",27,73,40,33,22.2,74.5,20,5.5,6.1,20,17.2,54.6,53.9,46.1,93.3,6.7,55.8,44.2,1620.6,0.547945205479452,1.26
"2014","Andre Drummond","DET",20,81,29,52,32.3,87.5,0.4,0,15.3,12.5,19.1,87.1,57.4,42.6,0,0,57.4,42.6,2616.3,0.358024691358025,1.35
"2014","Andre Iguodala","GSW",30,63,41,22,32.4,53.7,11.6,31.6,25.5,14.6,23.6,42.2,50.6,49.4,90.3,9.7,61.8,38.2,2041.2,0.650793650793651,1.62
"2014","Andre Miller","WAS",38,58,32,26,16.9,67.1,11.3,11.7,9.5,21.2,11.3,55.8,18.9,81.1,90.9,9.1,26.4,73.6,980.2,0.551724137931034,0.36
"2014","Andrea Bargnani","NYK",28,42,15,27,29.9,68.8,30.5,16.1,3.9,15.1,17.7,38.4,76,24,96.7,3.3,78.8,21.2,1255.8,0.357142857142857,3.72
"2014","Andrei Kirilenko","BKN",33,45,30,15,19.1,71.7,3.5,1.3,11.5,27,21.2,68.1,69.1,30.9,100,0,69.5,30.5,859.5,0.666666666666667,2.28
"2014","Andrew Bogut","GSW",29,67,40,27,26.4,95.5,2,0,6.9,4.5,17.1,93.5,71.5,28.5,0,0,71.5,28.5,1768.8,0.597014925373134,2.51
"2014","Andrew Nicholson","ORL",24,76,19,57,15.4,69.9,35.9,19.3,3,10.8,10.6,34,58.6,41.4,96.4,3.6,64.4,35.6,1170.4,0.25,1.81
"2014","Anthony Davis","NOP",21,67,29,38,35.2,74.6,20.7,0.4,13.9,25,17.4,53.9,66.7,33.3,100,0,66.9,33.1,2358.4,0.432835820895522,2.02
"2014","Anthony Morrow","NOP",28,76,32,44,18.8,47.2,22.6,41.5,12.4,11.3,14.8,24.5,65.3,34.7,93.2,6.8,75.6,24.4,1428.8,0.421052631578947,3.1
"2014","Anthony Tolliver","CHA",29,64,33,31,20.3,13.7,3.6,77.9,9.9,8.4,14,10.2,74.1,25.9,100,0,94.6,5.4,1299.2,0.515625,17.52
"2014","Arron Afflalo","ORL",28,73,21,52,35,50.5,30.2,28.9,12.9,20.6,13.9,20.3,53,47,88.3,11.7,62.7,37.3,2555,0.287671232876712,1.68
"2014","Austin Rivers","NOP",21,69,27,42,19.4,58.9,3.8,20.4,11.9,20.8,17.2,55.1,21.8,78.2,97.2,2.8,35.9,64.1,1338.6,0.391304347826087,0.56
"2014","Avery Bradley","BOS",23,60,19,41,30.9,63.3,37.7,26.6,16,10.1,20.9,25.6,54.3,45.7,93.7,6.3,62.9,37.1,1854,0.316666666666667,1.7
"2014","Ben McLemore","SAC",21,82,28,54,26.7,44.4,15,39.6,25.6,16,16.7,29.4,61.9,38.1,94.7,5.3,74.1,25.9,2189.4,0.341463414634146,2.86
"2014","Bismack Biyombo","CHA",21,77,42,35,13.9,79.3,4.5,0,3.6,20.7,12.6,74.8,71.6,28.4,0,0,71.6,28.4,1070.3,0.545454545454545,2.52
"2014","Blake Griffin","LAC",25,80,56,24,35.8,73.2,17.8,1.9,20.6,25,17.6,55.3,64.9,35.1,83.3,16.7,65.2,34.8,2864,0.7,1.87
"2014","Boris Diaw","SAS",32,79,60,19,25,71.7,14.5,18.8,6.8,9.5,12.6,57.2,58.4,41.6,100,0,64.6,35.4,1975,0.759493670886076,1.82
"2014","Bradley Beal","WAS",21,73,40,33,34.7,54.9,30.9,33.1,18.3,11.9,17.3,24,51.3,48.7,94.2,5.8,63.6,36.4,2533.1,0.547945205479452,1.75
"2014","Brandan Wright","DAL",26,58,36,22,18.6,85.3,4.2,0,7.2,14.7,14.3,81.1,87.5,12.5,0,0,87.5,12.5,1078.8,0.620689655172414,7
"2014","Brandon Bass","BOS",29,82,25,57,27.6,76.8,32.1,0.7,6.4,22.5,17.5,44.8,60.3,39.7,50,50,60.2,39.8,2263.2,0.304878048780488,1.51
"2014","Brandon Jennings","DET",24,80,28,52,34.1,43.4,14.5,37.2,20.6,19.4,18.7,28.8,23,77,44.8,55.2,31,69,2728,0.35,0.45
"2014","Brandon Knight","MIL",22,72,13,59,33.3,54.4,16.3,25.6,19.2,20.1,18.2,38.1,29.6,70.4,64.5,35.5,38,62,2397.6,0.180555555555556,0.61
"2014","Brian Roberts","NOP",28,72,28,44,23.2,53.2,29.2,28.4,8.4,18.5,16.2,23.9,31.1,68.9,68.8,31.3,41,59,1670.4,0.388888888888889,0.69
"2014","C.J. Watson","IND",30,63,48,15,18.9,44.9,18.4,38.4,22,16.7,22.9,26.6,38.7,61.3,83,17,54.8,45.2,1190.7,0.761904761904762,1.21
"2014","CJ Miles","CLE",27,51,21,30,19.3,37.8,13.1,49.5,16.1,12.7,15.5,24.7,67.4,32.6,94,6,79.8,20.2,984.3,0.411764705882353,3.95
"2014","Carlos Boozer","CHI",32,76,43,33,28.2,85.8,34,0,3.6,14.2,14.4,51.8,71.1,28.9,0,0,71.1,28.9,2143.2,0.565789473684211,2.46
"2014","Carmelo Anthony","NYK",30,77,35,42,38.7,54.5,32.1,23.7,6.2,21.7,15.4,22.4,29.2,70.8,71.3,28.7,38.6,61.4,2979.9,0.454545454545455,0.63
"2014","Caron Butler","OKC",34,56,21,35,25.3,39.2,30.3,50.1,8,10.7,16.9,8.9,56.5,43.5,93.9,6.1,73.7,26.3,1416.8,0.375,2.8
"2014","Cartier Martin","ATL",29,59,27,32,14.7,31.6,14,53.8,9.4,14.6,12.8,17.6,82.7,17.3,94.9,5.1,89.2,10.8,867.3,0.457627118644068,8.26
"2014","Chandler Parsons","HOU",25,74,50,24,37.6,54.8,6.4,31.8,21.4,13.4,16.6,48.5,52.7,47.3,94.6,5.4,64.4,35.6,2782.4,0.675675675675676,1.81
"2014","Channing Frye","PHX",31,82,48,34,28.2,38.7,18,52.7,7.1,8.6,14.7,20.7,47.7,52.3,98.1,1.9,71.7,28.3,2312.4,0.585365853658537,2.53
"2014","Chris Andersen","MIA",35,72,49,23,19.4,73,2.9,1.9,2.7,25.2,20.1,70,70.7,29.3,100,0,71.2,28.8,1396.8,0.680555555555556,2.47
"2014","Chris Bosh","MIA",30,79,53,26,32,65.3,26.5,17.3,2,17.4,14.4,38.7,77.3,22.7,95.9,4.1,80.1,19.9,2528,0.670886075949367,4.03
"2014","Chris Douglas-Roberts","CHA",27,49,27,22,20.7,35.4,4.1,45.1,24.8,19.5,13.6,31.3,53.3,46.7,96.1,3.9,73,27,1014.3,0.551020408163265,2.7
"2014","Chris Paul","LAC",29,62,44,18,35,55.4,26,19.7,10.5,24.9,19.9,29.4,15.2,84.8,48.7,51.3,21.7,78.3,2170,0.709677419354839,0.28
"2014","Cody Zeller","CHA",21,82,43,39,17.3,70.2,17.1,0,13.1,29.8,18.8,53.1,65.1,34.9,0,0,65.1,34.9,1418.6,0.524390243902439,1.87
"2014","Corey Brewer","MIN",28,81,40,41,32.2,65.9,6,17.7,43,16.3,24,59.9,67.5,32.5,94.9,5.1,71.6,28.4,2608.2,0.493827160493827,2.52
"2014","Cory Joseph","SAS",22,68,52,16,13.8,66.5,25.1,10.5,21,23,18.7,41.4,39.5,60.5,100,0,45.2,54.8,938.4,0.764705882352941,0.82
"2014","Courtney Lee","MEM",28,79,47,32,25,58.6,30.2,28.4,18.9,13,18.4,28.4,49.8,50.2,91.7,8.3,60,40,1975,0.594936708860759,1.5
"2014","D.J. Augustin","CHI",26,71,44,27,27.3,35.5,12,42.9,12,21.6,15.9,23.4,29.7,70.3,63.9,36.1,45,55,1938.3,0.619718309859155,0.82
"2014","Damian Lillard","POR",23,82,54,28,35.8,39.5,11,38.6,10.4,21.9,14.6,28.6,26.9,73.1,59.6,40.4,39.8,60.2,2935.6,0.658536585365854,0.66
"2014","Danny Green","SAS",27,68,54,14,24.3,27.8,7.4,64.1,19.9,8.1,19.9,20.4,70.9,29.1,91.7,8.3,83.5,16.5,1652.4,0.794117647058823,5.06
"2014","Dante Cunningham","MIN",27,81,39,42,20.2,92.5,51.4,0,12.7,7.5,16.3,41.2,84.7,15.3,0,0,84.7,15.3,1636.2,0.481481481481481,5.54
"2014","Darrell Arthur","DEN",26,68,33,35,17.1,68.8,49.4,18,7,13.2,16.5,19.5,83.3,16.7,100,0,85.8,14.2,1162.8,0.485294117647059,6.04
"2014","Darren Collison","LAC",26,80,56,24,25.9,55.5,20.6,23.4,23.9,21.1,18.3,34.9,34.4,65.6,90.1,9.9,46.6,53.4,2072,0.7,0.87
"2014","David Lee","GSW",31,69,42,27,33.2,81.6,9.7,0,9.7,18.4,13.3,71.9,68,32,0,0,68,32,2290.8,0.608695652173913,2.12
"2014","David West","IND",33,80,54,26,30.9,81.2,35.4,1.1,2.5,17.7,12.4,45.8,66.5,33.5,100,0,66.8,33.2,2472,0.675,2.01
"2014","DeAndre Jordan","LAC",25,82,57,25,35,81.3,0.7,0,14.7,18.7,15.1,80.6,74.4,25.6,0,0,74.4,25.6,2870,0.695121951219512,2.91
"2014","DeJuan Blair","DAL",25,78,46,32,15.6,84.5,2.4,0,9.5,15.5,12.9,82.1,73.3,26.7,0,0,73.3,26.7,1216.8,0.58974358974359,2.75
"2014","DeMar DeRozan","TOR",24,79,45,34,38.2,60.3,31.9,10.7,9.1,29,17.7,28.4,46.5,53.5,84.4,15.6,50.5,49.5,3017.8,0.569620253164557,1.02
"2014","DeMarcus Cousins","SAC",23,71,28,43,32.4,73.2,18.1,0,5.8,26.8,12.9,55.1,53.3,46.7,0,0,53.3,46.7,2300.4,0.394366197183099,1.14
"2014","DeMarre Carroll","ATL",27,73,37,36,32.1,50.6,7.4,35.9,22,13.5,21.5,43.2,70.7,29.3,93.8,6.2,78.1,21.9,2343.3,0.506849315068493,3.57
"2014","Derek Fisher","OKC",39,81,59,22,17.6,24.9,16,62.1,10.4,12.9,16.5,8.9,62.3,37.7,73.9,26.1,69.5,30.5,1425.6,0.728395061728395,2.28
"2014","Deron Williams","BKN",30,64,37,27,32.2,49,20.3,32.1,10.6,18.9,20.8,28.6,29,71,76.5,23.5,43.5,56.5,2060.8,0.578125,0.77
"2014","Derrick Favors","UTA",22,73,25,48,30.2,80.4,11.1,0,3.5,19.6,10.7,69.3,62.8,37.2,0,0,62.8,37.2,2204.6,0.342465753424658,1.69
"2014","Derrick Williams","SAC",23,78,29,49,23.3,57.7,11.9,12.5,22.6,29.8,19.6,45.8,60,40,84.6,15.4,63.1,36.9,1817.4,0.371794871794872,1.71
"2014","Diante Garrett","UTA",25,71,23,48,14.8,52.4,12.1,43.5,10.9,4,19.8,40.3,35.4,64.6,88.9,11.1,54.5,45.5,1050.8,0.323943661971831,1.2
"2014","Dion Waiters","CLE",22,70,28,42,29.6,60.7,29.3,24.8,12.7,14.5,17.9,31.4,35.5,64.5,87,13,46.5,53.5,2072,0.4,0.87
"2014","Dirk Nowitzki","DAL",36,80,48,32,32.9,57.9,41.2,22.7,6.2,19.5,14,16.7,50,50,94.7,5.3,59.2,40.8,2632,0.6,1.45
"2014","Donatas Motiejunas","HOU",23,62,42,20,15.4,64.5,2.9,18.5,9.1,17,13.5,61.6,72.7,27.3,100,0,77.1,22.9,954.8,0.67741935483871,3.37
"2014","Dorell Wright","POR",28,68,48,20,14.5,24.5,8.7,60.3,13.4,15.2,18.1,15.7,59.5,40.5,97.1,2.9,82.9,17.1,986,0.705882352941177,4.85
"2014","Draymond Green","GSW",24,82,51,31,21.9,51.7,11.4,32.3,10,16,14.9,40.3,63.6,36.4,94.5,5.5,72.7,27.3,1795.8,0.621951219512195,2.66
"2014","Dwight Howard","HOU",28,71,48,23,33.8,72.6,0.8,0.5,5.1,26.9,10.8,71.9,51,49,100,0,51.2,48.8,2399.8,0.676056338028169,1.05
"2014","Dwyane Wade","MIA",32,54,36,18,32.9,79,24.1,2.6,15,18.4,18.7,54.9,42.9,57.1,77.8,22.2,43.6,56.4,1776.6,0.666666666666667,0.77
"2014","E'Twaun Moore","ORL",25,79,22,57,19.1,55.3,16,34.3,22.8,10.4,20.4,39.3,44.9,55.1,93,7,59,41,1508.9,0.278481012658228,1.44
"2014","Ed Davis","MEM",25,63,38,25,15.2,86.8,10.6,0,8.7,13.2,15.1,76.2,70.3,29.7,0,0,70.3,29.7,957.6,0.603174603174603,2.37
"2014","Elliot Williams","PHI",25,67,13,54,17.3,51,6.4,27.5,27.7,21.5,25.5,44.6,58.3,41.7,86.5,13.5,65.7,34.3,1159.1,0.194029850746269,1.92
"2014","Elton Brand","ATL",35,73,34,39,19.4,85.4,32,0,6.4,14.6,15.3,53.5,83.2,16.8,0,0,83.2,16.8,1416.2,0.465753424657534,4.95
"2014","Enes Kanter","UTA",22,80,23,57,26.7,84.9,20.1,0,4.6,15.1,10.7,64.8,53.9,46.1,0,0,53.9,46.1,2136,0.2875,1.17
"2014","Eric Bledsoe","PHX",24,43,28,15,32.9,56.4,13.9,19.7,23.5,24,17.2,42.5,12.6,87.4,44,56,18.5,81.5,1414.7,0.651162790697674,0.23
"2014","Eric Gordon","NOP",25,64,26,38,32.1,51.6,13.8,30.7,21.4,17.7,16.5,37.9,37.3,62.7,87.1,12.9,51.4,48.6,2054.4,0.40625,1.06
"2014","Ersan Ilyasova","MIL",27,55,10,45,26.9,64.7,27.5,18,9.4,17.3,21,37.2,77.5,22.5,100,0,81,19,1479.5,0.181818181818182,4.26
"2014","Evan Fournier","DEN",21,76,35,41,19.8,43.6,8.2,41.8,15,14.6,16.1,35.4,48.2,51.8,89.9,10.1,64.5,35.5,1504.8,0.460526315789474,1.82
"2014","Evan Turner","IND",25,81,29,52,30.3,67.9,25.8,13.3,13.3,18.8,16.7,42.1,40.6,59.4,98,2,47.2,52.8,2454.3,0.358024691358025,0.89
